17584,1163395856,1163395863,"BD"
17585,1163395864,1163395871,"ID"
17586,1163395872,1163395879,"PK"
17587,1163395880,1163395911,"ID"
17588,1163395912,1163395919,"BD"
17589,1163395920,1163395927,"ID"
17590,1163395928,1163395943,"BD"
17591,1163395944,1163395951,"A2"
17592,1163395952,1163395959,"PK"
17593,1163395960,1163395967,"BD"
17594,1163395968,1163396023,"ID"
17595,1163396024,1163396031,"PK"
17596,1163396032,1163396079,"ID"
17597,1163396080,1163396087,"BD"
17598,1163396088,1163396143,"ID"
17599,1163396144,1163396151,"BD"
17600,1163396152,1163396191,"ID"
17601,1163396192,1163396199,"A2"
17602,1163396200,1163396207,"ID"
17603,1163396208,1163396215,"A2"
17604,1163396216,1163396231,"ID"
17605,1163396232,1163396239,"A2"
17606,1163396240,1163396247,"ID"
17607,1163396248,1163396255,"BD"
17608,1163396256,1163396287,"ID"
17609,1163396288,1163396295,"A2"
17610,1163396296,1163396303,"BD"
17611,1163396304,1163396319,"A2"
17612,1163396320,1163396327,"BD"
17613,1163396328,1163396343,"ID"
17614,1163396344,1163396351,"A2"
17615,1163396352,1163396383,"ID"
17616,1163396384,1163396399,"A2"
17617,1163396400,1163396431,"BD"
17618,1163396432,1163396519,"A2"
17619,1163396520,1163396527,"ID"
17620,1163396528,1163396559,"A2"
17621,1163396560,1163396575,"ID"
17622,1163396576,1163396623,"A2"
17623,1163396624,1163396639,"ID"
17624,1163396640,1163396655,"A2"
17625,1163396656,1163396671,"BD"
17626,1163396672,1163396687,"A2"
17627,1163396688,1163396719,"BD"
17628,1163396720,1163396831,"A2"
17629,1163396832,1163396895,"BD"
17630,1163396896,1163396927,"ID"
17631,1163396928,1163396991,"A2"
17632,1163396992,1163397023,"BD"
17633,1163397024,1163397055,"A2"
17634,1163397056,1163397087,"BD"
17635,1163397088,1163397119,"A2"
17636,1163397120,1163397247,"NP"
17637,1163397248,1163397375,"BD"
17638,1163397376,1163397471,"A2"
17639,1163397472,1163397479,"US"
17640,1163397480,1163397535,"A2"
17641,1163397536,1163397543,"US"
17642,1163397544,1163397575,"A2"
17643,1163397576,1163397583,"BD"
17644,1163397584,1163397663,"A2"
17645,1163397664,1163397695,"BD"
17646,1163397696,1163397855,"A2"
17647,1163397856,1163397887,"US"
17648,1163397888,1163398143,"NP"
17649,1163398144,1163398239,"A2"
17650,1163398240,1163398303,"BD"
17651,1163398304,1163398367,"A2"
17652,1163398368,1163399039,"BD"
17653,1163399040,1163399103,"A2"
17654,1163399104,1163399295,"BD"
17655,1163399296,1163399679,"A2"
17656,1163399680,1163399807,"BD"
17657,1163399808,1163399935,"A2"
17658,1163399936,1163400063,"US"
17659,1163400064,1163400447,"A2"
17660,1163400448,1163400703,"BD"
17661,1163400704,1163400719,"PK"
17662,1163400720,1163400727,"ID"
17663,1163400728,1163400735,"A2"
17664,1163400736,1163400743,"PK"
17665,1163400744,1163400751,"A2"
17666,1163400752,1163400759,"PK"
17667,1163400760,1163400839,"A2"
17668,1163400840,1163400847,"ID"
17669,1163400848,1163400887,"A2"
17670,1163400888,1163400927,"ID"
17671,1163400928,1163401087,"A2"
17672,1163401088,1163401151,"BD"
17673,1163401152,1163401215,"A2"
17674,1163401216,1163401239,"ID"
17675,1163401240,1163401255,"A2"
17676,1163401256,1163401263,"ID"
17677,1163401264,1163401319,"A2"
17678,1163401320,1163401327,"PK"
17679,1163401328,1163401351,"A2"
17680,1163401352,1163401359,"PK"
17681,1163401360,1163401431,"A2"
17682,1163401432,1163401439,"PK"
17683,1163401440,1163401535,"A2"
17684,1163401536,1163401543,"ID"
17685,1163401544,1163401727,"A2"
17686,1163401728,1163401791,"BD"
17687,1163401792,1163401983,"A2"
17688,1163401984,1163402367,"BD"
17689,1163402368,1163402495,"A2"
17690,1163402496,1163402879,"BD"
17691,1163402880,1163403007,"A2"
17692,1163403008,1163403071,"BD"
17693,1163403072,1163403135,"US"
17694,1163403136,1163403263,"A2"
17695,1163403264,1163407359,"US"
17696,1163411456,1163468799,"US"
17697,1163468800,1163472895,"PR"
17698,1163472896,1163526143,"US"
17699,1163526144,1163526463,"CA"
17700,1163526464,1163526911,"US"
17701,1163526912,1163526975,"CA"
17702,1163526976,1163527023,"US"
17703,1163527024,1163527039,"BV"
17704,1163527040,1163527103,"CA"
17705,1163527104,1163527135,"US"
17706,1163527136,1163527143,"CA"
17707,1163527144,1163527151,"US"
17708,1163527152,1163527167,"CA"
17709,1163527168,1163527679,"US"
17710,1163527680,1163528591,"CA"
17711,1163528592,1163528607,"US"
17712,1163528608,1163528687,"CA"
17713,1163528688,1163528695,"CR"
17714,1163528696,1163529215,"CA"
17715,1163529216,1163530239,"US"
17716,1163530240,1163530527,"CA"
17717,1163530528,1163530543,"US"
17718,1163530544,1163530623,"CA"
17719,1163530624,1163530687,"US"
17720,1163530688,1163530751,"CA"
17721,1163530752,1163531263,"US"
17722,1163531264,1163532927,"CA"
17723,1163532928,1163532991,"US"
17724,1163532992,1163533023,"CA"
17725,1163533024,1163533055,"US"
17726,1163533056,1163533551,"CA"
17727,1163533552,1163533567,"PA"
17728,1163533568,1163533695,"CA"
17729,1163533696,1163533727,"US"
17730,1163533728,1163533791,"CA"
17731,1163533792,1163533807,"US"
17732,1163533808,1163533823,"CA"
17733,1163533824,1163534015,"US"
17734,1163534016,1163534031,"CA"
17735,1163534032,1163534143,"US"
17736,1163534144,1163534175,"CA"
17737,1163534176,1163535359,"US"
17738,1163535360,1163535679,"CA"
17739,1163535680,1163535743,"US"
17740,1163535744,1163536383,"CA"
17741,1163536384,1163536671,"US"
17742,1163536672,1163536703,"CA"
17743,1163536704,1163537071,"US"
17744,1163537072,1163537079,"CA"
17745,1163537080,1163537663,"US"
17746,1163537664,1163538687,"CA"
17747,1163538688,1163538943,"US"
17748,1163538944,1163539711,"CA"
17749,1163539712,1163540223,"US"
17750,1163540224,1163540607,"CA"
17751,1163540608,1163542527,"US"
17752,1163542528,1163542919,"CA"
17753,1163542920,1163542927,"US"
17754,1163542928,1163542935,"CA"
17755,1163542936,1163542943,"US"
17756,1163542944,1163542975,"CA"
17757,1163542976,1163543039,"US"
17758,1163543040,1163543687,"CA"
17759,1163543688,1163543695,"FI"
17760,1163543696,1163543839,"CA"
17761,1163543840,1163543847,"US"
17762,1163543848,1163543983,"CA"
17763,1163543984,1163543991,"US"
17764,1163543992,1163544319,"CA"
17765,1163544320,1163544335,"US"
17766,1163544336,1163544383,"CA"
17767,1163544384,1163544423,"US"
17768,1163544424,1163544671,"CA"
17769,1163544672,1163544687,"US"
17770,1163544688,1163544735,"CA"
17771,1163544736,1163544767,"US"
17772,1163544768,1163544783,"CA"
17773,1163544784,1163544799,"US"
17774,1163544800,1163544831,"CA"
17775,1163544832,1163545087,"US"
17776,1163545088,1163545215,"CA"
17777,1163545216,1163545247,"FI"
17778,1163545248,1163545375,"US"
17779,1163545376,1163545631,"CA"
17780,1163545632,1163545663,"GB"
17781,1163545664,1163545727,"CA"
17782,1163545728,1163546623,"US"
17783,1163546624,1163546879,"CA"
17784,1163546880,1163547135,"US"
17785,1163547136,1163547455,"CA"
17786,1163547456,1163547463,"US"
17787,1163547464,1163547503,"CA"
17788,1163547504,1163547519,"US"
17789,1163547520,1163547527,"CA"
17790,1163547528,1163547543,"US"
17791,1163547544,1163547551,"CA"
17792,1163547552,1163547583,"US"
17793,1163547584,1163547647,"CA"
17794,1163547648,1163547903,"US"
17795,1163547904,1163547951,"CA"
17796,1163547952,1163547999,"US"
17797,1163548000,1163548671,"CA"
17798,1163548672,1163548927,"US"
17799,1163548928,1163549183,"CA"
17800,1163549184,1163549695,"US"
17801,1163549696,1163550271,"CA"
17802,1163550272,1163550303,"US"
17803,1163550304,1163550367,"CA"
17804,1163550368,1163550375,"US"
17805,1163550376,1163550383,"CA"
17806,1163550384,1163550399,"US"
17807,1163550400,1163550719,"CA"
17808,1163550720,1163550975,"US"
17809,1163550976,1163551071,"CA"
17810,1163551072,1163551087,"US"
17811,1163551088,1163551423,"CA"
17812,1163551424,1163551439,"US"
17813,1163551440,1163551615,"CA"
17814,1163551616,1163551647,"GB"
17815,1163551648,1163551663,"CA"
17816,1163551664,1163551679,"US"
17817,1163551680,1163551695,"CA"
17818,1163551696,1163551711,"US"
17819,1163551712,1163551727,"CA"
17820,1163551728,1163551743,"US"
17821,1163551744,1163552255,"CA"
17822,1163552256,1163552535,"US"
17823,1163552536,1163552543,"CA"
17824,1163552544,1163552559,"US"
17825,1163552560,1163552575,"CA"
17826,1163552576,1163552607,"PA"
17827,1163552608,1163552639,"CA"
17828,1163552640,1163552671,"US"
17829,1163552672,1163552679,"CA"
17830,1163552680,1163552687,"US"
17831,1163552688,1163552767,"CA"
17832,1163552768,1163553279,"US"
17833,1163553280,1163553791,"CA"
17834,1163553792,1163553807,"US"
17835,1163553808,1163553855,"CA"
17836,1163553856,1163553871,"US"
17837,1163553872,1163553919,"CA"
17838,1163553920,1163553935,"BV"
17839,1163553936,1163554639,"CA"
17840,1163554640,1163554647,"US"
17841,1163554648,1163554655,"MX"
17842,1163554656,1163554703,"CA"
17843,1163554704,1163554751,"US"
17844,1163554752,1163554783,"CA"
17845,1163554784,1163556095,"US"
17846,1163556096,1163556607,"CA"
17847,1163556608,1163557375,"US"
17848,1163557376,1163557439,"CA"
17849,1163557440,1163557727,"US"
17850,1163557728,1163557759,"CA"
17851,1163557760,1163558015,"US"
17852,1163558016,1163558028,"KW"
17853,1163558029,1163561215,"US"
17854,1163561216,1163561727,"CA"
17855,1163561728,1163561983,"FI"
17856,1163561984,1163561999,"CA"
17857,1163562000,1163562015,"US"
17858,1163562016,1163562047,"CA"
17859,1163562048,1163562079,"US"
17860,1163562080,1163562199,"CA"
17861,1163562200,1163562215,"US"
17862,1163562216,1163562231,"CA"
17863,1163562232,1163562239,"US"
17864,1163562240,1163563007,"CA"
17865,1163563008,1163566047,"US"
17866,1163566048,1163566079,"CA"
17867,1163566080,1163570431,"US"
17868,1163570432,1163570495,"CA"
17869,1163570496,1163571199,"US"
17870,1163571200,1163571711,"CA"
17871,1163571712,1163571967,"US"
17872,1163571968,1163571983,"CA"
17873,1163571984,1163571999,"US"
17874,1163572000,1163572031,"CA"
17875,1163572032,1163572063,"BE"
17876,1163572064,1163572079,"CA"
17877,1163572080,1163572087,"US"
17878,1163572088,1163572175,"CA"
17879,1163572176,1163572183,"US"
17880,1163572184,1163572223,"CA"
17881,1163572224,1163572479,"US"
17882,1163572480,1163572671,"CA"
17883,1163572672,1163572735,"CH"
17884,1163572736,1163573263,"CA"
17885,1163573264,1163575295,"US"
17886,1163575296,1163576703,"CA"
17887,1163576704,1163576831,"US"
17888,1163576832,1163576959,"CA"
17889,1163576960,1163576991,"US"
17890,1163576992,1163577023,"BB"
17891,1163577024,1163577071,"CA"
17892,1163577072,1163577151,"US"
17893,1163577152,1163577327,"CA"
17894,1163577328,1163577599,"US"
17895,1163577600,1163577855,"CA"
17896,1163577856,1163577871,"US"
17897,1163577872,1163577943,"CA"
17898,1163577944,1163577951,"US"
17899,1163577952,1163578111,"CA"
17900,1163578112,1163578175,"US"
17901,1163578176,1163578711,"CA"
17902,1163578712,1163578735,"US"
17903,1163578736,1163578879,"CA"
17904,1163578880,1163578895,"US"
17905,1163578896,1163579391,"CA"
17906,1163579392,1163579519,"US"
17907,1163579520,1163579647,"CA"
17908,1163579648,1163579871,"US"
17909,1163579872,1163579903,"CA"
17910,1163579904,1163581471,"US"
17911,1163581472,1163581503,"CA"
17912,1163581504,1163581583,"US"
17913,1163581584,1163581591,"CA"
17914,1163581592,1163581599,"US"
17915,1163581600,1163581631,"CA"
17916,1163581632,1163581695,"US"
17917,1163581696,1163582111,"CA"
17918,1163582112,1163582127,"US"
17919,1163582128,1163582159,"CA"
17920,1163582160,1163582167,"FI"
17921,1163582168,1163582199,"CA"
17922,1163582200,1163582207,"US"
17923,1163582208,1163583487,"CA"
17924,1163583488,1163585855,"US"
17925,1163585856,1163585887,"CA"
17926,1163585888,1163585889,"US"
17927,1163585890,1163585905,"GB"
17928,1163585906,1163587839,"US"
17929,1163587840,1163588095,"CA"
17930,1163588096,1163588111,"US"
17931,1163588112,1163588159,"CA"
17932,1163588160,1163588223,"US"
17933,1163588224,1163588607,"CA"
17934,1163588608,1163588608,"US"
17935,1163588609,1163588703,"CA"
17936,1163588704,1163588711,"US"
17937,1163588712,1163588727,"CA"
17938,1163588728,1163588735,"US"
17939,1163588736,1163589631,"CA"
17940,1163589632,1163849727,"US"
17941,1163853824,1163878399,"US"
17942,1163878400,1163878407,"CN"
17943,1163878408,1167306751,"US"
17944,1167310848,1167319039,"US"
17945,1167327232,1167693199,"US"
17946,1167693200,1167693215,"UA"
17947,1167693216,1167851519,"US"
17948,1167851520,1168113663,"CA"
17949,1168113664,1168161791,"US"
17950,1168162304,1168172287,"US"
17951,1168172544,1168174335,"US"
17952,1168174592,1168178943,"US"
17953,1168179200,1168543743,"US"
17954,1168544000,1168858879,"US"
17955,1168859136,1168867071,"US"
17956,1168867328,1168890879,"US"
17957,1168891904,1168910591,"US"
17958,1168910848,1168911103,"US"
17959,1168911360,1169021439,"US"
17960,1169021952,1169182719,"US"
17961,1169186816,1169190911,"US"
17962,1169195008,1169203199,"US"
17963,1169203200,1169211391,"CA"
17964,1169211392,1169223679,"US"
17965,1169227776,1170210815,"US"
17966,1170211072,1170211839,"CA"
17967,1170212096,1170219775,"CA"
17968,1170220288,1170245887,"CA"
17969,1170246400,1170247935,"CA"
17970,1170248192,1170249215,"CA"
17971,1170249472,1170251263,"CA"
17972,1170251520,1170269695,"CA"
17973,1170269952,1170276095,"CA"
17974,1170276352,1170455807,"CA"
17975,1170456576,1170464767,"CA"
17976,1170465280,1170465791,"CA"
17977,1170466304,1170466559,"CA"
17978,1170467328,1170467583,"CA"
17979,1170468608,1170468863,"CA"
17980,1170469632,1170469887,"CA"
17981,1170472960,1170493695,"CA"
17982,1170493952,1170538751,"CA"
17983,1170539520,1170545151,"CA"
17984,1170546176,1170554879,"CA"
17985,1170558976,1170561407,"CA"
17986,1170561536,1170567679,"CA"
17987,1170567936,1170568191,"CA"
17988,1170568448,1170618367,"CA"
17989,1170619136,1170629119,"CA"
17990,1170629632,1170633727,"CA"
17991,1170633984,1170641407,"CA"
17992,1170641664,1170647551,"CA"
17993,1170648064,1170652671,"CA"
17994,1170652928,1170653183,"CA"
17995,1170653440,1170661887,"CA"
17996,1170662144,1170684671,"CA"
17997,1170684928,1170703615,"CA"
17998,1170704384,1170706175,"CA"
17999,1170706304,1170706687,"CA"
18000,1170706944,1170707711,"CA"
18001,1170709248,1170710015,"CA"
18002,1170710528,1170711295,"CA"
18003,1170711552,1170713983,"CA"
18004,1170714112,1170715903,"CA"
18005,1170716160,1170735103,"CA"
18006,1170735104,1175437311,"US"
18007,1175453696,1175977983,"US"
18008,1175977984,1175995903,"CA"
18009,1175996672,1175997951,"CA"
18010,1175998080,1176002047,"CA"
18011,1176002304,1176003327,"CA"
18012,1176003584,1176077055,"CA"
18013,1176077312,1176077567,"CA"
18014,1176077824,1176080383,"CA"
18015,1176080640,1176081151,"CA"
18016,1176081408,1176086783,"CA"
18017,1176087040,1176087295,"CA"
18018,1176087552,1176087807,"CA"
18019,1176088064,1176091391,"CA"
18020,1176091648,1176101119,"CA"
18021,1176101632,1176114431,"CA"
18022,1176114688,1176118655,"CA"
18023,1176118784,1176119039,"CA"
18024,1176119296,1176120575,"CA"
18025,1176120832,1176123135,"CA"
18026,1176123392,1176242943,"CA"
18027,1176243200,1176254719,"CA"
18028,1176254976,1176255231,"CA"
18029,1176255488,1176256767,"CA"
18030,1176256896,1176259839,"CA"
18031,1176260096,1176260863,"CA"
18032,1176261120,1176267775,"CA"
18033,1176268032,1176269055,"CA"
18034,1176269312,1176270847,"CA"
18035,1176271104,1176305663,"CA"
18036,1176305920,1176308991,"CA"
18037,1176309248,1176312319,"CA"
18038,1176312576,1176313343,"CA"
18039,1176314112,1176315647,"CA"
18040,1176315904,1176325119,"CA"
18041,1176325376,1176330751,"CA"
18042,1176331008,1176335871,"CA"
18043,1176336384,1176361215,"CA"
18044,1176361472,1176362239,"CA"
18045,1176362496,1176362751,"CA"
18046,1176363008,1176364031,"CA"
18047,1176364288,1176368895,"CA"
18048,1176369152,1176470527,"CA"
18049,1176471296,1176502271,"CA"
18050,1176502272,1177027839,"US"
18051,1177034752,1177036799,"US"
18052,1177059328,1177164415,"US"
18053,1177164416,1177164479,"CA"
18054,1177164480,1177168127,"US"
18055,1177168128,1177168143,"FR"
18056,1177168144,1177169223,"US"
18057,1177169224,1177169231,"CA"
18058,1177169232,1177175199,"US"
18059,1177175200,1177175231,"CZ"
18060,1177175232,1177182527,"US"
18061,1177182528,1177182591,"CA"
18062,1177182592,1177187663,"US"
18063,1177187664,1177187671,"GB"
18064,1177187672,1177210983,"US"
18065,1177210984,1177211007,"FR"
18066,1177211008,1177354239,"US"
18067,1177354240,1177419775,"PR"
18068,1177419776,1177468927,"US"
18069,1177485312,1177550847,"US"
18070,1177550848,1178075135,"CA"
18071,1178075136,1178599423,"US"
18072,1178599424,1179910143,"CA"
18073,1179910144,1182850943,"US"
18074,1182850944,1182851071,"A2"
18075,1182851072,1189130447,"US"
18076,1189130448,1189130463,"IN"
18077,1189130464,1190170111,"US"
18078,1190170112,1190170127,"UY"
18079,1190170128,1190550111,"US"
18080,1190550112,1190550119,"A2"
18081,1190550120,1190558255,"US"
18082,1190558256,1190558263,"A2"
18083,1190558264,1190574175,"US"
18084,1190574176,1190574183,"A2"
18085,1190574184,1190601503,"US"
18086,1190601504,1190601511,"A2"
18087,1190601512,1190983455,"US"
18088,1190983456,1190983487,"UA"
18089,1190983488,1191596031,"US"
18090,1191608320,1191619839,"US"
18091,1191619840,1191620095,"CA"
18092,1191620096,1191673855,"US"
18093,1191673856,1191706623,"CA"
18094,1191706624,1192296447,"US"
18095,1192296448,1192361983,"CA"
18096,1192361984,1192427519,"US"
18097,1192427520,1192460287,"CA"
18098,1192460288,1192493055,"US"
18099,1192493056,1192755199,"CA"
18100,1192755200,1207975935,"US"
18101,1207975936,1207980031,"CA"
18102,1207980032,1208008703,"US"
18103,1208008704,1208016895,"CA"
18104,1208016896,1208020991,"US"
18105,1208020992,1208025087,"CA"
18106,1208025088,1208037375,"US"
18107,1208041472,1208054271,"US"
18108,1208054272,1208054527,"CA"
18109,1208054528,1208074239,"US"
18110,1208074240,1208082431,"CA"
18111,1208082432,1208086527,"US"
18112,1208090624,1208107007,"CA"
18113,1208107008,1208119295,"US"
18114,1208123392,1208135679,"US"
18115,1208139776,1208152063,"US"
18116,1208156160,1208189951,"US"
18117,1208189952,1208190015,"GB"
18118,1208190016,1208190543,"US"
18119,1208190544,1208190559,"GB"
18120,1208190560,1208190583,"US"
18121,1208190584,1208190591,"GB"
18122,1208190592,1208190607,"US"
18123,1208190608,1208190615,"GB"
18124,1208190616,1208190999,"US"
18125,1208191000,1208191007,"CA"
18126,1208191008,1208191047,"US"
18127,1208191048,1208191055,"AU"
18128,1208191056,1208191087,"US"
18129,1208191088,1208191095,"NO"
18130,1208191096,1208191167,"US"
18131,1208191168,1208191175,"TH"
18132,1208191176,1208191199,"US"
18133,1208191200,1208191215,"CA"
18134,1208191216,1208191223,"US"
18135,1208191224,1208191231,"BG"
18136,1208191232,1208191311,"US"
18137,1208191312,1208191319,"GB"
18138,1208191320,1208191359,"US"
18139,1208191360,1208191367,"GB"
18140,1208191368,1208191391,"US"
18141,1208191392,1208191423,"NO"
18142,1208191424,1208191447,"US"
18143,1208191448,1208191455,"IE"
18144,1208191456,1208191567,"US"
18145,1208191568,1208191575,"SG"
18146,1208191576,1208191647,"US"
18147,1208191648,1208191655,"AG"
18148,1208191656,1208192167,"US"
18149,1208192168,1208192175,"BM"
18150,1208192176,1208192879,"US"
18151,1208192880,1208192895,"MY"
18152,1208192896,1208192903,"US"
18153,1208192904,1208192911,"CA"
18154,1208192912,1208192959,"US"
18155,1208192960,1208192967,"IL"
18156,1208192968,1208193119,"US"
18157,1208193120,1208193151,"MY"
18158,1208193152,1208193303,"US"
18159,1208193304,1208193311,"CA"
18160,1208193312,1208193391,"US"
18161,1208193392,1208193407,"AU"
18162,1208193408,1208193455,"US"
18163,1208193456,1208193463,"PA"
18164,1208193464,1208193599,"US"
18165,1208193600,1208193615,"CA"
18166,1208193616,1208193871,"US"
18167,1208193872,1208193879,"AU"
18168,1208193880,1208193935,"US"
18169,1208193936,1208193943,"CA"
18170,1208193944,1208194055,"US"
18171,1208194056,1208194063,"AU"
18172,1208194064,1208194087,"US"
18173,1208194088,1208194095,"AU"
18174,1208194096,1208194191,"US"
18175,1208194192,1208194223,"MY"
18176,1208194224,1208195359,"US"
18177,1208195360,1208195375,"MY"
18178,1208195376,1208195391,"US"
18179,1208195392,1208195399,"IN"
18180,1208195400,1208195447,"US"
18181,1208195448,1208195455,"GB"
18182,1208195456,1208195535,"US"
18183,1208195536,1208195551,"GB"
18184,1208195552,1208195703,"US"
18185,1208195704,1208195711,"CA"
18186,1208195712,1208195727,"TH"
18187,1208195728,1208195759,"US"
18188,1208195760,1208195775,"BG"
18189,1208195776,1208195847,"US"
18190,1208195848,1208195855,"FR"
18191,1208195856,1208195871,"GB"
18192,1208195872,1208195887,"US"
18193,1208195888,1208195903,"ID"
18194,1208195904,1208196143,"US"
18195,1208196144,1208196151,"AU"
18196,1208196152,1208196327,"US"
18197,1208196328,1208196335,"CA"
18198,1208196336,1208196607,"US"
18199,1208196608,1208196615,"CA"
18200,1208196616,1208196703,"US"
18201,1208196704,1208196719,"CA"
18202,1208196720,1208197023,"US"
18203,1208197024,1208197031,"CR"
18204,1208197032,1208197135,"US"
18205,1208197136,1208197167,"MY"
18206,1208197168,1208197175,"US"
18207,1208197176,1208197183,"AU"
18208,1208197184,1208197239,"US"
18209,1208197240,1208197247,"CA"
18210,1208197248,1208197519,"US"
18211,1208197520,1208197527,"AU"
18212,1208197528,1208197559,"US"
18213,1208197560,1208197567,"AU"
18214,1208197568,1208197631,"US"
18215,1208197632,1208197639,"AU"
18216,1208197640,1208197671,"US"
18217,1208197672,1208197679,"MX"
18218,1208197680,1208197783,"US"
18219,1208197784,1208197791,"CA"
18220,1208197792,1208197967,"US"
18221,1208197968,1208197983,"AU"
18222,1208197984,1208198039,"US"
18223,1208198040,1208198047,"BS"
18224,1208198048,1208198135,"US"
18225,1208198136,1208198143,"AU"
18226,1208198144,1208198303,"US"
18227,1208198304,1208198319,"FR"
18228,1208198320,1208198463,"US"
18229,1208198464,1208198471,"CA"
18230,1208198472,1208198743,"US"
18231,1208198744,1208198751,"GB"
18232,1208198752,1208198791,"US"
18233,1208198792,1208198799,"CN"
18234,1208198800,1208199055,"US"
18235,1208199056,1208199063,"AU"
18236,1208199064,1208199087,"US"
18237,1208199088,1208199103,"MY"
18238,1208199104,1208199215,"US"
18239,1208199216,1208199223,"AU"
18240,1208199224,1208199343,"US"
18241,1208199344,1208199351,"CR"
18242,1208199352,1208199359,"MY"
18243,1208199360,1208199767,"US"
18244,1208199768,1208199775,"MX"
18245,1208199776,1208199783,"MY"
18246,1208199784,1208199823,"US"
18247,1208199824,1208199847,"CA"
18248,1208199848,1208199935,"US"
18249,1208199936,1208199943,"AU"
18250,1208199944,1208200167,"US"
18251,1208200168,1208200175,"CA"
18252,1208200176,1208200247,"US"
18253,1208200248,1208200255,"MC"
18254,1208200256,1208200271,"US"
18255,1208200272,1208200287,"AU"
18256,1208200288,1208200303,"US"
18257,1208200304,1208200319,"AU"
18258,1208200320,1208200639,"US"
18259,1208200640,1208200647,"FR"
18260,1208200648,1208200655,"US"
18261,1208200656,1208200663,"BS"
18262,1208200664,1208200815,"US"
18263,1208200816,1208200887,"BS"
18264,1208200888,1208200895,"US"
18265,1208200896,1208200903,"BS"
18266,1208200904,1208201063,"US"
18267,1208201064,1208201071,"IN"
18268,1208201072,1208201255,"US"
18269,1208201256,1208201263,"ES"
18270,1208201264,1208201375,"US"
18271,1208201376,1208201391,"CA"
18272,1208201392,1208201535,"US"
18273,1208201536,1208201543,"GB"
18274,1208201544,1208201727,"US"
18275,1208201728,1208201743,"MY"
18276,1208201744,1208201951,"US"
18277,1208201952,1208201959,"MY"
18278,1208201960,1208202007,"US"
18279,1208202008,1208202015,"CA"
18280,1208202016,1208202135,"US"
18281,1208202136,1208202143,"MY"
18282,1208202144,1208202239,"US"
18283,1208202240,1208202247,"TW"
18284,1208202248,1208202255,"US"
18285,1208202256,1208202287,"MY"
18286,1208202288,1208202367,"US"
18287,1208202368,1208202375,"TW"
18288,1208202376,1208202495,"US"
18289,1208202496,1208202511,"GB"
18290,1208202512,1208202519,"AU"
18291,1208202520,1208202559,"US"
18292,1208202560,1208202575,"JP"
18293,1208202576,1208203023,"US"
18294,1208203024,1208203071,"MY"
18295,1208203072,1208203343,"US"
18296,1208203344,1208203351,"AU"
18297,1208203352,1208203583,"US"
18298,1208203584,1208203599,"ZA"
18299,1208203600,1208203647,"US"
18300,1208203648,1208203655,"PR"
18301,1208203656,1208204007,"US"
18302,1208204008,1208204015,"NL"
18303,1208204016,1208204031,"US"
18304,1208204032,1208204039,"GB"
18305,1208204040,1208204047,"US"
18306,1208204048,1208204055,"JP"
18307,1208204056,1208204767,"US"
18308,1208204768,1208204775,"MX"
18309,1208204776,1208204783,"CA"
18310,1208204784,1208204927,"US"
18311,1208204928,1208204935,"AU"
18312,1208204936,1208204951,"US"
18313,1208204952,1208204959,"MY"
18314,1208204960,1208205063,"US"
18315,1208205064,1208205079,"MY"
18316,1208205080,1208205119,"US"
18317,1208205120,1208205127,"CA"
18318,1208205128,1208205167,"US"
18319,1208205168,1208205231,"MY"
18320,1208205232,1208205247,"US"
18321,1208205248,1208205263,"IN"
18322,1208205264,1208205303,"US"
18323,1208205304,1208205311,"CO"
18324,1208205312,1208205407,"US"
18325,1208205408,1208205423,"MY"
18326,1208205424,1208205455,"US"
18327,1208205456,1208205463,"CA"
18328,1208205464,1208205703,"US"
18329,1208205704,1208205711,"CA"
18330,1208205712,1208205959,"US"
18331,1208205960,1208205967,"SG"
18332,1208205968,1208205983,"US"
18333,1208205984,1208205991,"GB"
18334,1208205992,1208206439,"US"
18335,1208206440,1208206463,"CA"
18336,1208206464,1208207183,"US"
18337,1208207184,1208207191,"AU"
18338,1208207192,1208207359,"US"
18339,1208207360,1208207399,"CA"
18340,1208207400,1208207463,"US"
18341,1208207464,1208207471,"CA"
18342,1208207472,1208207583,"US"
18343,1208207584,1208207591,"AU"
18344,1208207592,1208207983,"US"
18345,1208207984,1208207999,"NL"
18346,1208208000,1208208215,"US"
18347,1208208216,1208208223,"CA"
18348,1208208224,1208208231,"AU"
18349,1208208232,1208208239,"US"
18350,1208208240,1208208255,"GB"
18351,1208208256,1208208287,"US"
18352,1208208288,1208208303,"GB"
18353,1208208304,1208208311,"KR"
18354,1208208312,1208208799,"US"
18355,1208208800,1208208807,"AU"
18356,1208208808,1208208815,"US"
18357,1208208816,1208208831,"CA"
18358,1208208832,1208208927,"US"
18359,1208208928,1208208943,"AU"
18360,1208208944,1208209023,"US"
18361,1208209024,1208209031,"CO"
18362,1208209032,1208209175,"US"
18363,1208209176,1208209183,"CA"
18364,1208209184,1208209215,"US"
18365,1208209216,1208209247,"MY"
18366,1208209248,1208209359,"US"
18367,1208209360,1208209375,"MY"
18368,1208209376,1208209391,"US"
18369,1208209392,1208209407,"MY"
18370,1208209408,1208209543,"US"
18371,1208209544,1208209551,"AU"
18372,1208209552,1208209719,"US"
18373,1208209720,1208209727,"TH"
18374,1208209728,1208209863,"US"
18375,1208209864,1208209871,"GT"
18376,1208209872,1208210055,"US"
18377,1208210056,1208210063,"IN"
